variant,oracle,n,k,eps,seed,adversarial,alg_seeds,min_ratio,mean_ratio,mean_min_ratio,exp_min_ratio,n_checkpoints,total_queries,wall_s,series
A0,dicut,15,5,0.1,0,1,1,0.8902386793659735,0.9775568328851678,0.8902386793659735,,38,1389,0.2435615062713623,A0 ablation (no sampling)
A0,dicut,15,5,0.1,1,0,1,0.8025355558050534,0.970059655241704,0.8025355558050534,0.8025355558050534,38,1009,0.2227494716644287,A0 ablation (no sampling)
A0,dicut,15,5,0.1,1,1,1,0.8025355558050534,0.9758529558243496,0.8025355558050534,,38,1832,0.2263004779815673,A0 ablation (no sampling)
A0,dicut,15,5,0.1,2,0,1,0.9404677349133348,0.9825223000107414,0.9404677349133348,0.9404677349133348,38,323,0.249441385269165,A0 ablation (no sampling)
A0,dicut,15,5,0.1,2,1,1,0.9323177254547316,0.979138890169772,0.9323177254547316,,38,1227,0.2512695789337158,A0 ablation (no sampling)
A0,dicut,15,5,0.1,3,0,1,0.5260233910383726,0.954982413112766,0.5260233910383726,0.5260233910383726,38,562,0.2378232479095459,A0 ablation (no sampling)
A0,dicut,15,5,0.1,3,1,1,0.5072001926440528,0.9378216415391162,0.5072001926440528,,38,1086,0.2403209209442138,A0 ablation (no sampling)
A0,dicut,15,5,0.1,4,0,1,0.7782209447053985,0.9643759797958494,0.7782209447053985,0.7782209447053985,38,713,0.2710940837860107,A0 ablation (no sampling)
A0,dicut,15,5,0.1,4,1,1,0.7782209447053985,0.9804479839384468,0.7782209447053985,,38,1593,0.273810863494873,A0 ablation (no sampling)
A0,dicut,15,5,0.1,5,0,1,0.5729767997590319,0.8400644902427276,0.5729767997590319,0.5729767997590319,38,282,0.254117488861084,A0 ablation (no sampling)
A0,dicut,15,5,0.1,5,1,1,0.6052041560489503,0.923862101135112,0.6052041560489503,,38,1294,0.2508561611175537,A0 ablation (no sampling)
A0,dicut,15,5,0.1,6,0,1,0.9000537821892856,0.9555685113899932,0.9000537821892856,0.9000537821892856,38,598,0.2504169940948486,A0 ablation (no sampling)
A0,dicut,15,5,0.1,6,1,1,0.9005941648657612,0.978190963935108,0.9005941648657612,,38,1920,0.2565732002258301,A0 ablation (no sampling)
A0,dicut,15,5,0.1,7,0,1,0.6646677201064017,0.903982697693458,0.6646677201064017,0.6646677201064017,38,756,0.2658381462097168,A0 ablation (no sampling)
A0,dicut,15,5,0.1,7,1,1,0.7731323785926336,0.9775160421195336,0.7731323785926336,,38,1855,0.2659516334533691,A0 ablation (no sampling)
A0,dicut,15,5,0.1,8,0,1,0.7279433715062833,0.9167451266615916,0.7279433715062833,0.7279433715062833,38,502,0.2487852573394775,A0 ablation (no sampling)
A0,dicut,15,5,0.1,8,1,1,0.6705215574354888,0.9272482741006906,0.6705215574354888,,38,1181,0.2501149177551269,A0 ablation (no sampling)
A0,dicut,15,5,0.1,9,0,1,0.8188285891456265,0.9596190020202574,0.8188285891456265,0.8188285891456265,38,980,0.2554993629455566,A0 ablation (no sampling)
A0,dicut,15,5,0.1,9,1,1,0.8040128479247831,0.960085818595087,0.8040128479247831,,38,2385,0.2572014331817627,A0 ablation (no sampling)
A0,dicut,15,5,0.1,10,0,1,0.9080180324880002,0.9938004379401548,0.9080180324880002,0.9080180324880002,38,499,0.2539212703704834,A0 ablation (no sampling)
A0,dicut,15,5,0.1,10,1,1,0.9080180324880002,0.9959019943744416,0.9080180324880002,,38,1623,0.2591273784637451,A0 ablation (no sampling)
A0,dicut,15,5,0.1,11,0,1,0.8615213156716782,0.9682331212997656,0.8615213156716782,0.8615213156716782,38,617,0.2485420703887939,A0 ablation (no sampling)
A0,dicut,15,5,0.1,11,1,1,0.8615213156716782,0.990330990399562,0.8615213156716782,,38,1621,0.2521295547485351,A0 ablation (no sampling)
A0,covcost,15,3,0.1,0,0,1,0.9233740914389628,0.952876745093856,0.9233740914389628,0.9233740914389628,38,210,0.037834882736206,A0 ablation (no sampling)
A0,covcost,15,3,0.1,0,1,1,0.9205403955511396,0.9812029847801385,0.9205403955511396,,38,904,0.0400915145874023,A0 ablation (no sampling)
A0,covcost,15,3,0.1,1,0,1,0.5239287335789289,0.9187776522034709,0.5239287335789289,0.5239287335789289,38,296,0.0343034267425537,A0 ablation (no sampling)
A0,covcost,15,3,0.1,1,1,1,0.476679653379477,0.9255288260459824,0.476679653379477,,38,1017,0.0372185707092285,A0 ablation (no sampling)
A0,covcost,15,3,0.1,2,0,1,0.7241207152597086,0.8969826742176563,0.7241207152597086,0.7241207152597086,38,348,0.0362107753753662,A0 ablation (no sampling)
A0,covcost,15,3,0.1,2,1,1,0.8590653491525811,0.9595073253736844,0.8590653491525811,,38,1570,0.0407006740570068,A0 ablation (no sampling)
A0,covcost,15,3,0.1,3,0,1,0.7590675920791838,0.858028423067636,0.7590675920791838,0.7590675920791838,38,496,0.0482568740844726,A0 ablation (no sampling)
A0,covcost,15,3,0.1,3,1,1,0.729454484146301,0.9298845536643248,0.729454484146301,,38,1204,0.0392110347747802,A0 ablation (no sampling)
A0,covcost,15,3,0.1,4,0,1,0.6270115939938308,0.909582829654854,0.6270115939938308,0.6270115939938308,38,747,0.0358526706695556,A0 ablation (no sampling)
A0,covcost,15,3,0.1,4,1,1,0.6270115939938308,0.9116039360252992,0.6270115939938308,,38,2758,0.0425655841827392,A0 ablation (no sampling)
A0,covcost,15,3,0.1,5,0,1,0.7104035155247679,0.9338913799855424,0.7104035155247679,0.7104035155247679,38,919,0.0409989356994628,A0 ablation (no sampling)
A0,covcost,15,3,0.1,5,1,1,0.7104035155247679,0.9857683829825712,0.7104035155247679,,38,2879,0.044224739074707,A0 ablation (no sampling)
A0,covcost,15,3,0.1,6,0,1,0.792909122799948,0.9616489951998712,0.792909122799948,0.792909122799948,38,369,0.0369634628295898,A0 ablation (no sampling)
A0,covcost,15,3,0.1,6,1,1,0.792909122799948,0.9412100033092148,0.792909122799948,,38,1478,0.0414075851440429,A0 ablation (no sampling)
A0,covcost,15,3,0.1,7,0,1,0.5951802500762751,0.9693828848561534,0.5951802500762751,0.5951802500762751,38,490,0.0364165306091308,A0 ablation (no sampling)
A0,covcost,15,3,0.1,7,1,1,0.5951802500762751,0.9572441000695056,0.5951802500762751,,38,1679,0.0414848327636718,A0 ablation (no sampling)
A0,covcost,15,3,0.1,8,0,1,0.4914588659457766,0.8332963017656717,0.4914588659457766,0.4914588659457766,38,359,0.0368666648864746,A0 ablation (no sampling)
A0,covcost,15,3,0.1,8,1,1,0.4982630704470085,0.8521373192480458,0.4982630704470085,,38,1496,0.0411300659179687,A0 ablation (no sampling)
A0,covcost,15,3,0.1,9,0,1,0.6576912644448842,0.9658818980659248,0.6576912644448842,0.6576912644448842,38,93,0.0318789482116699,A0 ablation (no sampling)
A0,covcost,15,3,0.1,9,1,1,0.6134314886651302,0.9689731193919412,0.6134314886651302,,38,544,0.0337777137756347,A0 ablation (no sampling)
A0,covcost,15,3,0.1,10,0,1,0.5677112184107886,0.9477145767175288,0.5677112184107886,0.5677112184107886,38,360,0.038010835647583,A0 ablation (no sampling)
A0,covcost,15,3,0.1,10,1,1,0.5677112184107886,0.931589889781982,0.5677112184107886,,38,1825,0.0436086654663085,A0 ablation (no sampling)
A0,covcost,15,3,0.1,11,0,1,0.5357843681131956,0.7899008086640973,0.5357843681131956,0.5357843681131956,38,278,0.0365052223205566,A0 ablation (no sampling)
A0,covcost,15,3,0.1,11,1,1,0.5357843681131956,0.9018523728504906,0.5357843681131956,,38,1668,0.0410056114196777,A0 ablation (no sampling)
A0,covcost,15,5,0.1,0,0,1,0.8306191852954153,0.929878557622516,0.8306191852954153,0.8306191852954153,38,3744,0.3323230743408203,A0 ablation (no sampling)
A0,covcost,15,5,0.1,0,1,1,0.7474536633544312,0.9431829121177808,0.7474536633544312,,38,6390,0.3296787738800049,A0 ablation (no sampling)
A0,covcost,15,5,0.1,1,0,1,0.8149036972529738,0.9220394808875888,0.8149036972529738,0.8149036972529738,38,2325,0.3044028282165527,A0 ablation (no sampling)
A0,covcost,15,5,0.1,1,1,1,0.8201844478818137,0.9639056221329378,0.8201844478818137,,38,7451,0.3209521770477295,A0 ablation (no sampling)
A0,covcost,15,5,0.1,2,0,1,0.6331273087630767,0.8831146268854903,0.6331273087630767,0.6331273087630767,37,1346,0.314967393875122,A0 ablation (no sampling)
A0,covcost,15,5,0.1,2,1,1,0.7111765915092872,0.927261028099866,0.7111765915092872,,37,4779,0.3216190338134765,A0 ablation (no sampling)
A0,covcost,15,5,0.1,3,0,1,0.7548595232214597,0.8367487327177711,0.7548595232214597,0.7548595232214597,38,152,0.2945926189422607,A0 ablation (no sampling)
A0,covcost,15,5,0.1,3,1,1,0.8395377154070018,0.9424049120064945,0.8395377154070018,,38,6200,0.3130660057067871,A0 ablation (no sampling)
A0,covcost,15,5,0.1,4,0,1,0.5785355390605945,0.8195722787819267,0.5785355390605945,0.5785355390605945,38,1397,0.3275072574615478,A0 ablation (no sampling)
A0,covcost,15,5,0.1,4,1,1,0.615251579220879,0.8926300843563372,0.615251579220879,,38,7310,0.3370068073272705,A0 ablation (no sampling)
A0,covcost,15,5,0.1,5,0,1,0.853315330334426,0.964270353306034,0.853315330334426,0.853315330334426,38,1492,0.309624433517456,A0 ablation (no sampling)
A0,covcost,15,5,0.1,5,1,1,0.7969247470098196,0.9560725724705283,0.7969247470098196,,38,3966,0.3190779685974121,A0 ablation (no sampling)
A0,covcost,15,5,0.1,6,0,1,0.8853810879301327,0.95193034523383,0.8853810879301327,0.8853810879301327,38,1178,0.3028073310852051,A0 ablation (no sampling)
A0,covcost,15,5,0.1,6,1,1,0.8853810879301327,0.9726646688143828,0.8853810879301327,,38,6674,0.3217413425445556,A0 ablation (no sampling)
A0,covcost,15,5,0.1,7,0,1,0.7415050108928654,0.9301141262102808,0.7415050108928654,0.7415050108928654,38,1132,0.3157057762145996,A0 ablation (no sampling)
A0,covcost,15,5,0.1,7,1,1,0.7415050108928654,0.9427287987029112,0.7415050108928654,,38,6487,0.3319292068481445,A0 ablation (no sampling)
A0,covcost,15,5,0.1,8,0,1,0.4863802257475855,0.7134781678192873,0.4863802257475855,0.4863802257475855,38,136,0.3081593513488769,A0 ablation (no sampling)
A0,covcost,15,5,0.1,8,1,1,0.4877762272827531,0.919612636250404,0.4877762272827531,,38,6273,0.3298919200897217,A0 ablation (no sampling)
A0,covcost,15,5,0.1,9,0,1,0.5133973993927764,0.7950851628091136,0.5133973993927764,0.5133973993927764,38,1309,0.2979052066802978,A0 ablation (no sampling)
A0,covcost,15,5,0.1,9,1,1,0.5493057335557958,0.8658897388557937,0.5493057335557958,,38,5992,0.3116593360900879,A0 ablation (no sampling)
A0,covcost,15,5,0.1,10,0,1,0.7047299113778087,0.9276291049040966,0.7047299113778087,0.7047299113778087,38,151,0.3058593273162842,A0 ablation (no sampling)
A0,covcost,15,5,0.1,10,1,1,0.6363162885201402,0.9440466435559056,0.6363162885201402,,38,4387,0.3173284530639648,A0 ablation (no sampling)
A0,covcost,15,5,0.1,11,0,1,0.5173005278227164,0.925556948258103,0.5173005278227164,0.5173005278227164,38,3398,0.3266234397888183,A0 ablation (no sampling)
A0,covcost,15,5,0.1,11,1,1,0.7162380887395494,0.94233174664681,0.7162380887395494,,38,7689,0.3305108547210693,A0 ablation (no sampling)
A1,supermod,14,4,0.1,0,0,4,0.1350995255566001,0.1979844340637374,0.1645374825547388,0.1645374825547388,37,235,0.0641241073608398,control: non-submodular f
A1,supermod,14,4,0.1,1,0,4,0.1280725680161243,0.2190459768207236,0.1753332177384137,0.1821710215141326,37,502,0.0427250862121582,control: non-submodular f
A1,supermod,14,4,0.1,2,0,4,0.1543314291232084,0.2640477822708994,0.1692697213544414,0.2111084788462732,37,310,0.0420093536376953,control: non-submodular f
A1,supermod,14,4,0.1,3,0,4,0.1068041103167433,0.2632368272094752,0.1371614962327622,0.1580744177215673,37,335,0.0428583621978759,control: non-submodular f
A1,supermod,14,4,0.1,4,0,4,0.1666771308432962,0.2789216225581809,0.1918604471306019,0.2081222230678572,37,385,0.0418968200683593,control: non-submodular f
A1,supermod,14,4,0.1,5,0,4,0.1043522748217689,0.2338328381145772,0.1699192734775204,0.1803323769115777,37,276,0.0424971580505371,control: non-submodular f
A1,supermod,14,4,0.1,6,0,4,0.1483514194293135,0.2734395652625564,0.2098557661150396,0.2222434336000174,37,472,0.0416336059570312,control: non-submodular f
A1,supermod,14,4,0.1,7,0,4,0.1318403707599498,0.2447424655687911,0.1786666167098232,0.1786666167098232,37,360,0.0404164791107177,control: non-submodular f
A1,supermod,14,4,0.1,8,0,4,0.1324502385872504,0.2533638115371676,0.2537103767431317,0.2576870122704994,37,413,0.0415451526641845,control: non-submodular f
A1,supermod,14,4,0.1,9,0,4,0.1244618240343706,0.2436309214032453,0.1687895586961266,0.1827591786281801,37,313,0.0411508083343505,control: non-submodular f
A1,supermod,14,4,0.1,10,0,4,0.1928072940994275,0.2931731009257251,0.2411097841238683,0.25665844485506,37,363,0.0416233539581298,control: non-submodular f
A1,supermod,14,4,0.1,11,0,4,0.0938798403259009,0.6551403233528826,0.1814369528344908,0.1913100764191361,37,398,0.041299819946289,control: non-submodular f
A1,supermod,14,6,0.1,0,0,4,0.0764187435273742,0.1687064339489654,0.1336857600767386,0.1424229189690986,37,651,0.1687383651733398,control: non-submodular f
A1,supermod,14,6,0.1,1,0,4,0.0858888154532348,0.2108954458390557,0.1667325534399421,0.2710399631514344,37,794,0.1699082851409912,control: non-submodular f
A1,supermod,14,6,0.1,2,0,4,0.0811720006081989,0.1946954650622465,0.1364658369732126,0.1458005097522305,37,690,0.1666493415832519,control: non-submodular f
A1,supermod,14,6,0.1,3,0,4,0.1243923765963159,0.2593424841343243,0.131093634442892,0.1326498816065434,37,716,0.1662158966064453,control: non-submodular f
A1,supermod,14,6,0.1,4,0,4,0.0795781167768875,0.1858102116967271,0.1101168766973169,0.1200102644251826,37,729,0.1675589084625244,control: non-submodular f
A1,supermod,14,6,0.1,5,0,4,0.0779511452006009,0.1356162912513895,0.134895936521006,0.1464229741970559,37,677,0.167374849319458,control: non-submodular f
A1,supermod,14,6,0.1,6,0,4,0.0924588568821904,0.1964703989878158,0.1279041766158443,0.1498723759091171,37,755,0.1673624515533447,control: non-submodular f
A1,supermod,14,6,0.1,7,0,4,0.1032141896923944,0.2164131250343759,0.1314593345628678,0.1479766425108497,37,729,0.1702218055725097,control: non-submodular f
A1,supermod,14,6,0.1,8,0,4,0.09195672478084,0.2189101750240551,0.136672521350931,0.1505272852250406,37,768,0.1705591678619384,control: non-submodular f
A1,supermod,14,6,0.1,9,0,4,0.0899995314243809,0.1975637980885441,0.1316381916667219,0.1369644504177312,37,690,0.1679725646972656,control: non-submodular f
A1,supermod,14,6,0.1,10,0,4,0.0898261292028724,0.1970904959413694,0.1145266929462417,0.1150619363625617,37,755,0.1686716079711914,control: non-submodular f
A1,supermod,14,6,0.1,11,0,4,0.0835717469729173,0.20519840143501,0.1313840558125722,0.1445040722572823,37,742,0.1700963973999023,control: non-submodular f
