variant,oracle,n,k,eps,seed,adversarial,alg_seeds,min_ratio,mean_ratio,mean_min_ratio,exp_min_ratio,n_checkpoints,total_queries,wall_s
A0,covcost,15,3,0.1,3,0,1,0.7590675920791838,0.858028423067636,0.7590675920791838,0.7590675920791838,38,496,0.048256874084472656
A0,covcost,15,3,0.1,3,1,1,0.729454484146301,0.9298845536643247,0.729454484146301,,38,1204,0.03921103477478027
A0,covcost,15,3,0.1,4,0,1,0.6270115939938308,0.9095828296548539,0.6270115939938308,0.6270115939938308,38,747,0.035852670669555664
A0,covcost,15,3,0.1,4,1,1,0.6270115939938308,0.9116039360252991,0.6270115939938308,,38,2758,0.04256558418273926
A0,covcost,15,3,0.1,5,0,1,0.7104035155247679,0.9338913799855423,0.7104035155247679,0.7104035155247679,38,919,0.04099893569946289
A0,covcost,15,3,0.1,5,1,1,0.7104035155247679,0.9857683829825712,0.7104035155247679,,38,2879,0.04422473907470703
A0,covcost,15,3,0.1,6,0,1,0.792909122799948,0.9616489951998713,0.792909122799948,0.792909122799948,38,369,0.036963462829589844
A0,covcost,15,3,0.1,6,1,1,0.792909122799948,0.9412100033092148,0.792909122799948,,38,1478,0.04140758514404297
A0,covcost,15,3,0.1,7,0,1,0.5951802500762751,0.9693828848561534,0.5951802500762751,0.5951802500762751,38,490,0.03641653060913086
A0,covcost,15,3,0.1,7,1,1,0.5951802500762751,0.9572441000695056,0.5951802500762751,,38,1679,0.041484832763671875
A0,covcost,15,3,0.1,8,0,1,0.4914588659457766,0.8332963017656717,0.4914588659457766,0.4914588659457766,38,359,0.03686666488647461
A0,covcost,15,3,0.1,8,1,1,0.4982630704470085,0.8521373192480458,0.4982630704470085,,38,1496,0.04113006591796875
A0,covcost,15,3,0.1,9,0,1,0.6576912644448842,0.9658818980659247,0.6576912644448842,0.6576912644448842,38,93,0.03187894821166992
A0,covcost,15,3,0.1,9,1,1,0.6134314886651302,0.9689731193919411,0.6134314886651302,,38,544,0.033777713775634766
A0,covcost,15,3,0.1,10,0,1,0.5677112184107886,0.9477145767175288,0.5677112184107886,0.5677112184107886,38,360,0.03801083564758301
A0,covcost,15,3,0.1,10,1,1,0.5677112184107886,0.9315898897819819,0.5677112184107886,,38,1825,0.043608665466308594
A0,covcost,15,3,0.1,11,0,1,0.5357843681131956,0.7899008086640973,0.5357843681131956,0.5357843681131956,38,278,0.03650522232055664
A0,covcost,15,3,0.1,11,1,1,0.5357843681131956,0.9018523728504906,0.5357843681131956,,38,1668,0.041005611419677734
A0,covcost,15,5,0.1,0,0,1,0.8306191852954153,0.929878557622516,0.8306191852954153,0.8306191852954153,38,3744,0.3323230743408203
A0,covcost,15,5,0.1,0,1,1,0.7474536633544312,0.9431829121177808,0.7474536633544312,,38,6390,0.3296787738800049
A0,covcost,15,5,0.1,1,0,1,0.8149036972529738,0.9220394808875888,0.8149036972529738,0.8149036972529738,38,2325,0.30440282821655273
A0,covcost,15,5,0.1,1,1,1,0.8201844478818137,0.9639056221329378,0.8201844478818137,,38,7451,0.3209521770477295
A0,covcost,15,5,0.1,2,0,1,0.6331273087630767,0.8831146268854903,0.6331273087630767,0.6331273087630767,37,1346,0.31496739387512207
A0,covcost,15,5,0.1,2,1,1,0.7111765915092872,0.9272610280998661,0.7111765915092872,,37,4779,0.32161903381347656
A0,covcost,15,5,0.1,3,0,1,0.7548595232214597,0.8367487327177711,0.7548595232214597,0.7548595232214597,38,152,0.29459261894226074
A0,covcost,15,5,0.1,3,1,1,0.8395377154070018,0.9424049120064945,0.8395377154070018,,38,6200,0.3130660057067871
A0,covcost,15,5,0.1,4,0,1,0.5785355390605945,0.8195722787819267,0.5785355390605945,0.5785355390605945,38,1397,0.32750725746154785
A0,covcost,15,5,0.1,4,1,1,0.615251579220879,0.8926300843563372,0.615251579220879,,38,7310,0.3370068073272705
A0,covcost,15,5,0.1,5,0,1,0.853315330334426,0.964270353306034,0.853315330334426,0.853315330334426,38,1492,0.30962443351745605
A0,covcost,15,5,0.1,5,1,1,0.7969247470098196,0.9560725724705283,0.7969247470098196,,38,3966,0.3190779685974121
A0,covcost,15,5,0.1,6,0,1,0.8853810879301327,0.9519303452338301,0.8853810879301327,0.8853810879301327,38,1178,0.3028073310852051
A0,covcost,15,5,0.1,6,1,1,0.8853810879301327,0.9726646688143827,0.8853810879301327,,38,6674,0.32174134254455566
A0,covcost,15,5,0.1,7,0,1,0.7415050108928654,0.9301141262102807,0.7415050108928654,0.7415050108928654,38,1132,0.3157057762145996
A0,covcost,15,5,0.1,7,1,1,0.7415050108928654,0.9427287987029112,0.7415050108928654,,38,6487,0.33192920684814453
A0,covcost,15,5,0.1,8,0,1,0.48638022574758555,0.7134781678192873,0.48638022574758555,0.48638022574758555,38,136,0.30815935134887695
A0,covcost,15,5,0.1,8,1,1,0.4877762272827531,0.9196126362504039,0.4877762272827531,,38,6273,0.3298919200897217
A0,covcost,15,5,0.1,9,0,1,0.5133973993927764,0.7950851628091136,0.5133973993927764,0.5133973993927764,38,1309,0.29790520668029785
